Dato;Åbn Pris;Høj;Lav;Seneste;Volume;
03-01-2014 00:00:00;688,5083;695,7008;685,3823;695,3117;0
02-01-2014 00:00:00;687,3148;691,5507;686,0646;688,8996;0
31-12-2013 00:00:00;;684,6581;684,6581;684,6581;0
30-12-2013 00:00:00;684,1965;685,7896;683,1159;684,6581;0
27-12-2013 00:00:00;680,0374;684,7699;679,9362;682,8938;0
23-12-2013 00:00:00;671,6211;676,1488;671,5886;675,6010;0
20-12-2013 00:00:00;663,8554;672,8909;663,7612;672,8110;0
19-12-2013 00:00:00;658,2732;663,8991;658,2732;663,7477;0
18-12-2013 00:00:00;648,8722;654,0672;648,5276;653,5174;0
17-12-2013 00:00:00;650,7210;651,6868;646,7341;646,7341;0
16-12-2013 00:00:00;647,4674;651,2162;645,7542;651,1589;0
13-12-2013 00:00:00;648,8654;649,6007;646,0837;647,4837;0
12-12-2013 00:00:00;654,9296;654,9296;647,7496;649,1091;0
11-12-2013 00:00:00;656,2429;659,1851;654,3992;656,5205;0
10-12-2013 00:00:00;655,0451;656,9052;652,9602;656,0825;0
09-12-2013 00:00:00;654,4940;656,1254;653,6126;655,6472;0
06-12-2013 00:00:00;652,7625;654,1650;648,1358;653,3644;0
05-12-2013 00:00:00;650,6698;655,7223;649,0480;652,9606;0
04-12-2013 00:00:00;659,1787;659,5816;649,4116;653,3115;0
03-12-2013 00:00:00;667,3952;668,9262;658,4203;660,2311;0
02-12-2013 00:00:00;666,7072;668,8391;665,7511;666,3061;0
29-11-2013 00:00:00;665,2271;667,3922;664,7733;666,2923;0
28-11-2013 00:00:00;658,7248;665,5073;658,5617;664,8002;0
27-11-2013 00:00:00;653,3461;657,6978;653,0867;657,4466;0
26-11-2013 00:00:00;653,7410;655,1407;651,8330;652,0739;0
25-11-2013 00:00:00;652,4013;654,9966;651,5812;653,2367;0
22-11-2013 00:00:00;654,5968;656,5534;649,1440;649,7968;0
21-11-2013 00:00:00;649,9267;653,0319;647,8517;652,6815;0
20-11-2013 00:00:00;654,4901;655,9170;649,3372;651,0578;0
19-11-2013 00:00:00;657,3358;657,8865;654,1601;655,4150;0
18-11-2013 00:00:00;655,3519;660,4586;654,7066;660,4586;0
15-11-2013 00:00:00;654,8049;655,4013;652,6301;654,9733;0
14-11-2013 00:00:00;650,5443;654,4750;650,2562;653,3416;0
13-11-2013 00:00:00;649,5950;650,3105;645,0867;647,7182;0
12-11-2013 00:00:00;652,2347;653,0317;647,1804;648,0101;0
11-11-2013 00:00:00;653,8863;654,6395;651,5220;654,4386;0
08-11-2013 00:00:00;652,7949;653,0270;648,1374;652,6025;0
07-11-2013 00:00:00;656,1276;660,2020;653,4465;654,4953;0
06-11-2013 00:00:00;647,5684;656,5657;647,5167;656,5226;0
05-11-2013 00:00:00;652,1778;652,2559;642,3628;645,2414;0
04-11-2013 00:00:00;652,9505;655,0586;650,2049;650,7800;0
01-11-2013 00:00:00;650,5397;654,0876;649,8415;651,1597;0
31-10-2013 00:00:00;646,3601;650,4101;646,0249;648,7731;0
30-10-2013 00:00:00;654,0165;656,0484;651,7819;652,4999;0
29-10-2013 00:00:00;647,5899;653,3003;647,5365;653,3003;0
28-10-2013 00:00:00;655,8431;656,6453;649,2153;649,9495;0
25-10-2013 00:00:00;653,7193;654,9710;650,7694;653,8987;0
24-10-2013 00:00:00;654,7461;656,3786;652,6544;656,3786;0
23-10-2013 00:00:00;654,8743;655,4909;650,7684;653,0270;0
22-10-2013 00:00:00;650,9177;656,8407;650,3130;655,7187;0
21-10-2013 00:00:00;646,1669;649,8294;646,1669;648,6104;0
18-10-2013 00:00:00;643,3884;645,3936;641,7557;645,0125;0
17-10-2013 00:00:00;643,3084;643,7237;641,2286;642,4602;0
16-10-2013 00:00:00;633,7466;643,6380;632,3259;643,6380;0
15-10-2013 00:00:00;634,4829;639,6178;634,1720;634,1720;0
14-10-2013 00:00:00;630,1274;633,5742;629,6111;632,8614;0
11-10-2013 00:00:00;632,9594;633,5793;630,8332;632,9934;0
10-10-2013 00:00:00;624,0737;632,1058;624,0737;631,0668;0
09-10-2013 00:00:00;625,8150;626,4823;621,6840;622,0771;0
08-10-2013 00:00:00;628,0106;630,0222;627,0997;627,7240;0
07-10-2013 00:00:00;627,3817;628,4057;625,2861;628,2190;0
04-10-2013 00:00:00;630,2311;630,3070;627,3060;628,3980;0
03-10-2013 00:00:00;629,8965;631,5943;629,2923;630,3217;0
02-10-2013 00:00:00;626,6152;629,1727;625,2486;627,4627;0
01-10-2013 00:00:00;623,7285;628,9030;623,7285;628,9030;0
30-09-2013 00:00:00;622,8958;625,4876;622,2017;623,7509;0
27-09-2013 00:00:00;631,4185;632,5375;626,7677;628,5782;0
26-09-2013 00:00:00;626,7645;629,3717;625,2957;627,7904;0
25-09-2013 00:00:00;627,0684;627,7476;623,7560;625,0138;0
24-09-2013 00:00:00;626,5462;629,6309;626,4206;628,0751;0
23-09-2013 00:00:00;635,2316;635,2316;626,5929;627,2006;0
20-09-2013 00:00:00;632,3818;636,2398;632,1509;635,6967;0
19-09-2013 00:00:00;633,9364;635,6524;632,8363;634,7254;0
18-09-2013 00:00:00;625,6042;628,9590;624,4312;627,2632;0
17-09-2013 00:00:00;625,2604;626,2340;622,2829;625,8025;0
16-09-2013 00:00:00;626,4169;627,9745;623,9162;627,2119;0
13-09-2013 00:00:00;622,6908;623,1642;619,9984;621,8674;0
12-09-2013 00:00:00;624,6540;627,2198;622,0982;623,0924;0
11-09-2013 00:00:00;625,3807;625,4066;621,2488;624,0482;0
10-09-2013 00:00:00;616,5504;624,5730;616,4012;624,5730;0
09-09-2013 00:00:00;610,2647;613,0872;609,8931;612,9385;0
06-09-2013 00:00:00;609,9689;611,6758;607,4606;609,7830;0
05-09-2013 00:00:00;608,6831;610,3273;606,9519;610,3273;0
