Date,Open,High,Low,Close,Volume,Adj Close
2010-10-14,9110.00,9130.00,8988.00,9000.00,4400,1248.83
2010-10-13,9050.00,9300.00,9038.00,9244.00,3900,1282.68
2010-10-12,8908.00,9058.00,8880.00,8948.00,1500,1241.61
2010-10-11,8926.00,9000.00,8778.00,8936.00,2500,1239.95
2010-10-08,8940.00,8946.00,8740.00,8760.00,3100,1215.53
2010-10-07,8942.00,9044.00,8814.00,9000.00,2800,1248.83
2010-10-06,8826.00,9008.00,8770.00,8996.00,3200,1248.27
2010-10-05,8614.00,8736.00,8578.00,8686.00,2500,1205.26
2010-10-04,8878.00,8878.00,8552.00,8602.00,3100,1193.60
2010-10-01,9080.00,9080.00,8726.00,8760.00,2700,1215.53
2010-09-30,8960.00,9002.00,8810.00,8890.00,6400,1233.56
2010-09-29,9122.00,9150.00,8972.00,9020.00,3800,1251.60
2010-09-28,9198.00,9198.00,8980.00,9056.00,4900,1256.60
2010-09-27,9320.00,9378.00,9160.00,9200.00,2200,1276.58
2010-09-24,9064.00,9270.00,8994.00,9238.00,2100,1281.85
2010-09-23,9222.00,9310.00,8938.00,9134.00,2000,1267.42
2010-09-22,9282.00,9282.00,9060.00,9222.00,2000,1279.63
2010-09-21,9068.00,9310.00,9030.00,9244.00,5200,1282.68
2010-09-20,8848.00,8990.00,8786.00,8990.00,1500,1247.44
2010-09-17,8900.00,8986.00,8720.00,8788.00,4300,1219.41
2010-09-16,8950.00,8950.00,8776.00,8776.00,1000,1217.75
2010-09-15,9080.00,9080.00,8860.00,8884.00,1700,1232.73
2010-09-14,9040.00,9042.00,8900.00,8988.00,1300,1247.16
2010-09-13,9000.00,9056.00,8998.00,9008.00,2900,1249.94
2010-09-10,8820.00,8990.00,8786.00,8906.00,1500,1235.78
2010-09-09,8838.00,8950.00,8680.00,8950.00,3900,1241.89
2010-09-08,8778.00,8836.00,8580.00,8760.00,3600,1215.53
2010-09-07,9040.00,9040.00,8732.00,8748.00,2200,1213.86
2010-09-06,9050.00,9060.00,8956.00,9002.00,2500,1249.11
2010-09-03,8920.00,9060.00,8694.00,8898.00,3100,1234.67
2010-09-02,9124.00,9134.00,8810.00,8878.00,3500,1231.90
2010-09-01,8740.00,9100.00,8576.00,9078.00,3400,1259.65
2010-08-31,8410.00,8658.00,8342.00,8658.00,7000,1201.37
2010-08-30,8660.00,8764.00,8496.00,8526.00,3200,1183.06
2010-08-27,8578.00,8720.00,8540.00,8614.00,3800,1195.27
2010-08-26,8590.00,8638.00,8410.00,8612.00,4200,1194.99
2010-08-25,8458.00,8602.00,8222.00,8284.00,4400,1149.48
2010-08-24,8720.00,8740.00,8400.00,8480.00,4900,1176.67
2010-08-23,8844.00,9002.00,8786.00,8806.00,4300,1221.91
2010-08-20,9060.00,9090.00,8822.00,8844.00,4800,1227.18
2010-08-19,9498.00,9498.00,9034.00,9034.00,6300,1253.55
2010-08-18,9800.00,9920.00,9234.00,9248.00,8200,1283.24
2010-08-17,9248.00,9548.00,9248.00,9526.00,6100,1321.81
2010-08-16,9400.00,9458.00,9190.00,9240.00,4700,1282.13
2010-08-13,9400.00,9500.00,9272.00,9372.00,3700,1300.45
2010-08-12,9500.00,9528.00,9244.00,9382.00,3900,1301.83
2010-08-11,9660.00,9660.00,9514.00,9514.00,2100,1320.15
2010-08-10,9896.00,9896.00,9728.00,9740.00,1500,1351.51
2010-08-09,9878.00,9894.00,9830.00,9870.00,1700,1369.55
2010-08-06,9738.00,9920.00,9658.00,9756.00,2700,1353.73
2010-08-05,9624.00,9824.00,9624.00,9738.00,2500,1351.23
2010-08-04,9626.00,9660.00,9460.00,9610.00,2500,1333.47
2010-08-03,9764.00,9790.00,9654.00,9676.00,1900,1342.63
2010-08-02,9516.00,9700.00,9446.00,9680.00,2200,1343.18
2010-07-30,9620.00,9626.00,9378.00,9402.00,4700,1304.61
2010-07-29,9616.00,9708.00,9616.00,9640.00,1900,1337.63
2010-07-28,9750.00,9758.00,9420.00,9520.00,2300,1320.98
2010-07-27,9900.00,9944.00,9670.00,9688.00,1900,1344.29
2010-07-26,9940.00,9940.00,9774.00,9860.00,1100,1368.16
2010-07-23,9730.00,9852.00,9674.00,9780.00,3100,1357.06
2010-07-22,9560.00,9728.00,9500.00,9668.00,2100,1341.52
2010-07-21,9590.00,9696.00,9500.00,9540.00,5400,1323.76
2010-07-20,9660.00,9740.00,9226.00,9390.00,6500,1302.94
2010-07-19,9600.00,9672.00,9500.00,9590.00,4600,1330.70
2010-07-16,10040.00,10040.00,9538.00,9680.00,6600,1343.18
2010-07-15,10080.00,10162.00,9916.00,9918.00,3800,1376.21
2010-07-14,10106.00,10158.00,9994.00,10158.00,2700,1409.51
2010-07-13,10120.00,10172.00,9980.00,9980.00,3100,1384.81
2010-07-12,10134.00,10142.00,9968.00,10112.00,2900,1403.13
2010-07-09,10300.00,10336.00,10088.00,10120.00,4000,1404.24
2010-07-08,10408.00,10528.00,10196.00,10290.00,9400,1427.83
2010-07-07,9660.00,9858.00,9620.00,9844.00,4900,1365.94
2010-07-06,9440.00,9800.00,9440.00,9758.00,3800,1354.01
2010-07-05,9410.00,9486.00,9380.00,9452.00,1500,1311.55
2010-07-02,9202.00,9360.00,9084.00,9354.00,2600,1297.95
2010-07-01,9200.00,9340.00,8900.00,8960.00,5900,1243.28
2010-06-30,9180.00,9490.00,9160.00,9342.00,6200,1296.28
2010-06-29,9600.00,9600.00,9180.00,9222.00,7900,1279.63
2010-06-28,9800.00,9892.00,9628.00,9660.00,3400,1340.41
2010-06-25,9620.00,9760.00,9600.00,9722.00,2800,1349.01
2010-06-24,9950.00,9950.00,9588.00,9590.00,3600,1330.70
2010-06-23,9940.00,9940.00,9808.00,9824.00,5900,1363.16
2010-06-22,10108.00,10290.00,9930.00,9940.00,4500,1379.26
2010-06-21,10000.00,10212.00,9980.00,10118.00,5100,1403.96
2010-06-18,9800.00,9904.00,9720.00,9856.00,4700,1367.61
2010-06-17,9566.00,9934.00,9566.00,9716.00,4400,1348.18
2010-06-16,9880.00,9926.00,9508.00,9602.00,5200,1332.36
2010-06-15,9684.00,9820.00,9580.00,9798.00,5300,1359.56
2010-06-14,9480.00,9690.00,9480.00,9688.00,4700,1344.29
2010-06-11,9280.00,9526.00,9280.00,9452.00,9100,1311.55
2010-06-10,9000.00,9240.00,8910.00,9238.00,4400,1281.85
2010-06-09,8904.00,9000.00,8794.00,9000.00,4800,1248.83
2010-06-08,9000.00,9028.00,8750.00,8814.00,1900,1223.02
2010-06-07,8704.00,8952.00,8668.00,8872.00,3100,1231.07
2010-06-04,9132.00,9280.00,8940.00,8946.00,5000,1241.33
2010-06-03,9056.00,9126.00,8968.00,9126.00,4800,1266.31
2010-06-02,8960.00,8960.00,8806.00,8880.00,4300,1232.18
2010-06-01,9000.00,9060.00,8786.00,9016.00,4300,1251.05
2010-05-31,8798.00,9300.00,8766.00,8960.00,6100,1243.28
2010-05-28,9096.00,9188.00,8782.00,8808.00,7000,1222.19
2010-05-27,8594.00,8992.00,8594.00,8968.00,4900,1244.39
2010-05-26,8398.00,8638.00,8344.00,8548.00,7600,1186.11
2010-05-25,8498.00,8498.00,8000.00,8120.00,9400,1126.72
2010-05-24,8534.00,8534.00,8534.00,8534.00,000,1184.17
2010-05-21,8476.00,8630.00,8292.00,8534.00,7900,1184.17
2010-05-20,9000.00,9100.00,8354.00,8476.00,11300,1176.12
2010-05-19,9100.00,9130.00,8860.00,8980.00,6500,1246.05
2010-05-18,9382.00,9440.00,9226.00,9340.00,4900,1296.01
2010-05-17,9280.00,9320.00,9020.00,9258.00,6200,1284.63
2010-05-14,9440.00,9440.00,9200.00,9200.00,000,1276.58
2010-05-13,9436.00,9436.00,9436.00,9436.00,000,1309.33
2010-05-12,9220.00,9540.00,9220.00,9436.00,13300,1309.33
2010-05-11,8820.00,8894.00,8666.00,8730.00,3600,1211.36
2010-05-10,8548.00,8918.00,8548.00,8822.00,5900,1224.13
2010-05-07,8476.00,8498.00,8260.00,8260.00,8700,1146.15
2010-05-06,8570.00,8754.00,8462.00,8594.00,10600,1192.49
2010-05-05,8880.00,8920.00,8510.00,8600.00,15700,1193.32
2010-05-04,9092.00,9190.00,8918.00,8028.00,12500,1113.95
2010-05-03,9110.00,9164.00,9032.00,9080.00,2100,1259.93
2010-04-30,9150.00,9150.00,9150.00,9150.00,000,1269.64
2010-04-29,9070.00,9170.00,9040.00,9150.00,2800,1269.64
2010-04-28,9196.00,9198.00,8900.00,9056.00,4100,1256.60
2010-04-27,9318.00,9330.00,9210.00,9210.00,2400,1232.87
2010-04-26,9280.00,9598.00,9260.00,9290.00,4400,1243.58
2010-04-23,8938.00,9402.00,8938.00,9276.00,8500,1241.71
2010-04-22,8988.00,9082.00,8896.00,8980.00,6800,1202.08
2010-04-21,9000.00,9052.00,8960.00,9036.00,3700,1209.58
2010-04-20,8920.00,8982.00,8920.00,8954.00,3700,1198.60
2010-04-19,8902.00,8910.00,8660.00,8894.00,3200,1190.57
2010-04-16,9060.00,9180.00,8916.00,8916.00,4700,1193.52
2010-04-15,8786.00,9100.00,8786.00,9056.00,7400,1212.26
2010-04-14,8398.00,8790.00,8360.00,8712.00,14000,1166.21
2010-04-13,8360.00,8364.00,8260.00,8262.00,11100,1105.97
2010-04-12,8340.00,8478.00,8330.00,8382.00,4700,1122.03
2010-04-09,8278.00,8338.00,8240.00,8310.00,5800,1112.39
2010-04-08,8200.00,8200.00,8128.00,8186.00,5300,1095.80
2010-04-07,8234.00,8298.00,8198.00,8228.00,3800,1101.42
2010-04-06,8114.00,8202.00,8070.00,8200.00,11500,1097.67
2010-04-05,8028.00,8028.00,8028.00,8028.00,000,1074.65
2010-04-02,8028.00,8028.00,8028.00,8028.00,000,1074.65
2010-04-01,8028.00,8028.00,8028.00,8028.00,000,1074.65
2010-03-31,8000.00,8028.00,7970.00,8028.00,3700,1074.65
2010-03-30,8100.00,8100.00,7978.00,8014.00,4300,1072.77
2010-03-29,8140.00,8140.00,7952.00,8008.00,4600,1071.97
2010-03-26,8200.00,8200.00,8006.00,8024.00,3500,1074.11
2010-03-25,8120.00,8198.00,8120.00,8140.00,3500,1089.64
2010-03-24,8222.00,8280.00,8150.00,8150.00,3000,1090.98
2010-03-23,8080.00,8186.00,8074.00,8180.00,2900,1094.99
2010-03-22,8018.00,8064.00,7978.00,8042.00,3200,1076.52
2010-03-19,8104.00,8132.00,8002.00,8004.00,6600,1071.43
2010-03-18,8100.00,8148.00,8060.00,8098.00,2400,1084.02
2010-03-17,8280.00,8280.00,8124.00,8136.00,8500,1089.10
2010-03-16,8260.00,8260.00,8112.00,8148.00,2300,1090.71
2010-03-15,8240.00,8240.00,8120.00,8144.00,2300,1090.17
2010-03-12,8200.00,8354.00,8180.00,8180.00,3600,1094.99
2010-03-11,8228.00,8428.00,8220.00,8230.00,5600,1101.69
2010-03-10,8076.00,8336.00,8060.00,8336.00,4100,1115.88
2010-03-09,8160.00,8162.00,7984.00,8076.00,3500,1081.07
2010-03-08,8204.00,8282.00,8122.00,8144.00,2100,1090.17
2010-03-05,8174.00,8236.00,8084.00,8236.00,5700,1102.49
2010-03-04,7988.00,8100.00,7756.00,8046.00,13400,1077.06
2010-03-03,8266.00,8364.00,8240.00,8360.00,5100,1119.09
2010-03-02,8190.00,8362.00,8190.00,8248.00,6700,1104.10
2010-03-01,8150.00,8240.00,8054.00,8222.00,4700,1100.61
2010-02-26,8062.00,8106.00,7900.00,7950.00,7900,1064.20
2010-02-25,8152.00,8192.00,7924.00,7940.00,6500,1062.87
2010-02-24,8176.00,8388.00,8106.00,8206.00,10200,1098.47
2010-02-23,8340.00,8386.00,8170.00,8192.00,4200,1096.60
2010-02-22,8170.00,8314.00,8170.00,8272.00,9900,1107.31
2010-02-19,8124.00,8190.00,8096.00,8160.00,5700,1092.32
2010-02-18,8164.00,8220.00,8100.00,8182.00,5100,1095.26
2010-02-17,8164.00,8234.00,8098.00,8234.00,4700,1102.22
2010-02-16,8080.00,8080.00,7942.00,8048.00,4500,1077.32
2010-02-15,8160.00,8160.00,7978.00,8012.00,2500,1072.50
2010-02-12,8152.00,8170.00,7960.00,8066.00,11200,1079.73
2010-02-11,7968.00,8100.00,7968.00,8028.00,17400,1074.65
2010-02-10,8000.00,8070.00,7940.00,7984.00,7200,1068.76
2010-02-09,7800.00,8018.00,7800.00,7932.00,13400,1061.79
2010-02-08,8160.00,8160.00,7780.00,7858.00,5700,1051.89
2010-02-05,8100.00,8124.00,7842.00,7958.00,13100,1065.28
2010-02-04,8240.00,8240.00,8240.00,8028.00,6800,1074.65
2010-02-03,8402.00,8594.00,8346.00,8382.00,7000,1122.03
2010-02-02,8340.00,8418.00,8300.00,8364.00,6200,1119.62
2010-02-01,8294.00,8294.00,8294.00,8294.00,2100,1110.25
2010-01-29,8076.00,8156.00,7934.00,8156.00,2100,1091.78
2010-01-28,8022.00,8128.00,7958.00,7960.00,4100,1065.54
2010-01-27,7952.00,7952.00,7782.00,7830.00,2800,1048.14
2010-01-26,8092.00,8092.00,7942.00,7990.00,3300,1069.56
2010-01-25,8080.00,8208.00,8000.00,8156.00,3100,1091.78
2010-01-22,8062.00,8180.00,8016.00,8100.00,5000,1084.28
2010-01-21,8134.00,8134.00,8134.00,8134.00,6200,1088.83
2010-01-20,8390.00,8450.00,8240.00,8260.00,4700,1105.70
2010-01-19,8316.00,8380.00,8162.00,8360.00,4100,1119.09
2010-01-18,8300.00,8300.00,8300.00,8300.00,4700,1111.06
2010-01-15,8180.00,8440.00,8178.00,8254.00,10100,1104.90
2010-01-14,8148.00,8220.00,8050.00,8140.00,6200,1089.64
2010-01-13,7980.00,8130.00,7946.00,7970.00,7900,1066.88
2010-01-12,8060.00,8060.00,7955.00,7955.00,23300,1064.87
2010-01-11,8000.00,8198.00,7974.00,8004.00,3400,1071.43
2010-01-08,7664.00,7990.00,7662.00,7904.00,3400,1058.05
2010-01-07,7452.00,7720.00,7440.00,7680.00,2900,1028.06
2010-01-06,7380.00,7480.00,7350.00,7440.00,6500,995.93
2010-01-05,7370.00,7434.00,7268.00,7360.00,8300,985.23
2010-01-04,7120.00,7360.00,7060.00,8028.00,1700,1074.65
2010-01-01,7060.00,7060.00,7060.00,7060.00,000,945.07
2009-12-31,7060.00,7060.00,7060.00,7060.00,000,945.07
2009-12-30,7060.00,7100.00,7040.00,7060.00,500,945.07
2009-12-29,7100.00,7120.00,7080.00,7080.00,300,947.74
2009-12-28,7100.00,7140.00,7060.00,7080.00,500,947.74
2009-12-25,7080.00,7080.00,7080.00,7080.00,000,947.74
2009-12-24,7080.00,7080.00,7080.00,7080.00,000,947.74
2009-12-23,7080.00,7140.00,7080.00,7080.00,1200,947.74
2009-12-22,7060.00,7120.00,7020.00,7080.00,600,947.74
2009-12-21,7080.00,7100.00,6980.00,7040.00,1700,942.39
2009-12-18,6960.00,7060.00,6940.00,7060.00,2400,945.07
2009-12-17,7120.00,7120.00,6960.00,6980.00,3900,934.36
2009-12-16,7040.00,7160.00,6980.00,7160.00,1500,958.45
2009-12-15,7040.00,7040.00,6980.00,7040.00,600,942.39
2009-12-14,7100.00,7120.00,6980.00,7020.00,900,939.71
2009-12-11,7080.00,7140.00,7000.00,7060.00,700,945.07
2009-12-10,6940.00,7060.00,6940.00,7060.00,1200,945.07
2009-12-09,7060.00,7060.00,6860.00,6940.00,600,929.00
2009-12-08,7100.00,7180.00,6960.00,7020.00,1300,939.71
2009-12-07,7040.00,7120.00,7020.00,7080.00,500,947.74
2009-12-04,6920.00,7100.00,6900.00,7100.00,1500,950.42
2009-12-03,7120.00,7180.00,6940.00,7000.00,700,937.04
2009-12-02,7120.00,7140.00,7040.00,7140.00,600,955.78
2009-12-01,7000.00,7120.00,7000.00,7100.00,1200,950.42
2009-11-30,6980.00,7040.00,6880.00,7040.00,2900,942.39
2009-11-27,6700.00,6960.00,6700.00,6960.00,1200,931.68
2009-11-26,7040.00,7040.00,6840.00,6880.00,1700,920.97
2009-11-25,7200.00,7200.00,7040.00,7040.00,400,942.39
2009-11-24,7200.00,7200.00,7080.00,7120.00,300,953.10
2009-11-23,7080.00,7220.00,7080.00,7220.00,600,966.48
2009-11-20,7100.00,7180.00,7040.00,7060.00,1000,945.07
2009-11-19,7120.00,7200.00,7080.00,7100.00,1000,950.42
2009-11-18,7200.00,7240.00,7140.00,7180.00,3000,961.13
2009-11-17,7160.00,7180.00,7060.00,7100.00,1500,950.42
2009-11-16,7040.00,7160.00,7000.00,7160.00,1400,958.45
2009-11-13,6900.00,6920.00,6820.00,6920.00,5700,926.33
2009-11-12,6980.00,7140.00,6800.00,6920.00,5600,926.33
2009-11-11,7160.00,7380.00,7160.00,7340.00,1400,982.55
2009-11-10,7120.00,7160.00,7080.00,7120.00,700,953.10
2009-11-09,6980.00,7120.00,6940.00,7120.00,4600,953.10
2009-11-06,6980.00,7000.00,6880.00,6920.00,500,926.33
2009-11-05,6820.00,6980.00,6820.00,6980.00,300,934.36
2009-11-04,6820.00,6960.00,6800.00,6960.00,900,931.68
2009-11-03,6780.00,6840.00,6680.00,6840.00,600,915.62
2009-11-02,6700.00,6880.00,6640.00,6840.00,2300,915.62
2009-10-30,6980.00,7020.00,6780.00,6780.00,1000,907.59
2009-10-29,6660.00,6840.00,6620.00,6840.00,2200,915.62
2009-10-28,7000.00,7000.00,6580.00,6640.00,5200,888.84
2009-10-27,7220.00,7220.00,6860.00,7040.00,2900,942.39
2009-10-26,7440.00,7440.00,7180.00,7200.00,800,963.81
2009-10-23,7280.00,7440.00,7200.00,7440.00,900,995.93
2009-10-22,7160.00,7260.00,7120.00,7180.00,1000,961.13
2009-10-21,7320.00,7340.00,7160.00,7340.00,900,982.55
2009-10-20,7500.00,7520.00,7300.00,7300.00,1800,977.19
2009-10-19,7420.00,7540.00,7360.00,7440.00,900,995.93
2009-10-16,7520.00,7620.00,7320.00,7420.00,1300,993.26
2009-10-15,7740.00,7740.00,7440.00,7500.00,1700,1003.97
2009-10-14,7400.00,7780.00,7400.00,7660.00,2200,1025.38
2009-10-13,7440.00,7500.00,7280.00,7320.00,7200,979.87
2009-10-12,7180.00,7500.00,7160.00,7440.00,8500,995.93
2009-10-09,7140.00,7220.00,7080.00,7140.00,6200,955.78
2009-10-08,7020.00,7140.00,7000.00,7140.00,2600,955.78
2009-10-07,6980.00,7040.00,6880.00,6920.00,2900,926.33
2009-10-06,6700.00,7000.00,6700.00,6960.00,7500,931.68
2009-10-05,6620.00,6700.00,6560.00,6640.00,2600,888.84
2009-10-02,6580.00,6660.00,6480.00,6560.00,2000,878.14
2009-10-01,6820.00,6860.00,6600.00,6700.00,1900,896.88
2009-09-30,6800.00,6900.00,6720.00,6800.00,1100,910.26
2009-09-29,6880.00,6900.00,6720.00,6800.00,1500,910.26
2009-09-28,6520.00,6680.00,6460.00,6680.00,1100,894.20
2009-09-25,6540.00,6720.00,6500.00,6580.00,1000,880.81
2009-09-24,6700.00,6700.00,6520.00,6540.00,2300,875.46
2009-09-23,6760.00,6800.00,6720.00,6780.00,800,907.59
2009-09-22,6760.00,6860.00,6760.00,6820.00,900,912.94
2009-09-21,6680.00,6740.00,6640.00,6720.00,600,899.55
2009-09-18,6680.00,6720.00,6540.00,6680.00,14900,894.20
2009-09-17,6900.00,6920.00,6640.00,6720.00,9200,899.55
2009-09-16,6620.00,6860.00,6620.00,6840.00,7900,915.62
2009-09-15,6620.00,6680.00,6560.00,6640.00,500,888.84
2009-09-14,6620.00,6660.00,6500.00,6580.00,1600,880.81
2009-09-11,6800.00,6800.00,6680.00,6700.00,2800,896.88
2009-09-10,6840.00,6880.00,6760.00,6800.00,1100,910.26
2009-09-09,6740.00,6840.00,6580.00,6740.00,1300,902.23
2009-09-08,6900.00,6900.00,6720.00,6780.00,700,907.59
2009-09-07,6880.00,6880.00,6780.00,6840.00,1700,915.62
2009-09-04,6660.00,6780.00,6640.00,5240.00,4500,701.44
2009-09-03,6640.00,6660.00,6500.00,6580.00,3500,880.81
2009-09-02,6760.00,6780.00,6520.00,6600.00,7600,883.49
2009-09-01,7260.00,7380.00,7080.00,7120.00,1600,953.10
2009-08-31,7320.00,7320.00,7120.00,7200.00,2000,963.81
2009-08-28,7180.00,7560.00,7160.00,7420.00,4800,993.26
2009-08-27,7060.00,7220.00,7020.00,7100.00,3100,950.42
2009-08-26,7060.00,7220.00,6860.00,7080.00,6200,947.74
2009-08-25,7160.00,7180.00,7060.00,7080.00,4800,947.74
2009-08-24,6940.00,7400.00,6940.00,7200.00,7100,963.81
2009-08-21,6260.00,6860.00,6120.00,6840.00,6300,915.62
2009-08-20,6480.00,6540.00,6300.00,6440.00,3000,862.07
2009-08-19,6660.00,6740.00,6380.00,6400.00,1700,856.72
2009-08-18,6620.00,6720.00,6620.00,6700.00,2200,896.88
2009-08-17,6680.00,6700.00,6560.00,6620.00,700,886.17
2009-08-14,6600.00,6800.00,6600.00,6800.00,1700,910.26
2009-08-13,6460.00,6600.00,6400.00,6560.00,2900,878.14
2009-08-12,6520.00,6520.00,6340.00,6420.00,700,859.40
2009-08-11,6700.00,6800.00,6520.00,6520.00,600,872.78
2009-08-10,6820.00,6820.00,6640.00,6760.00,900,904.91
2009-08-07,6760.00,6920.00,6600.00,6860.00,700,918.29
2009-08-06,6800.00,6960.00,6760.00,6800.00,900,910.26
2009-08-05,6700.00,6980.00,6660.00,6860.00,1000,918.29
2009-08-04,6640.00,6900.00,6640.00,6760.00,1900,904.91
2009-08-03,6320.00,6680.00,6320.00,6640.00,2800,888.84
2009-07-31,6160.00,6380.00,6160.00,6320.00,900,846.01
2009-07-30,6080.00,6260.00,6060.00,6220.00,900,832.62
2009-07-29,6100.00,6120.00,6000.00,6040.00,700,808.53
2009-07-28,6160.00,6200.00,6080.00,6140.00,500,821.91
2009-07-27,6260.00,6300.00,6100.00,6160.00,2000,824.59
2009-07-24,6180.00,6280.00,6180.00,6220.00,2700,832.62
2009-07-23,6040.00,6240.00,6000.00,6240.00,1500,835.30
2009-07-22,6260.00,6280.00,5960.00,6040.00,1700,808.53
2009-07-21,6060.00,6260.00,6020.00,6200.00,2400,829.95
2009-07-20,5900.00,6160.00,5820.00,6060.00,1800,811.20
2009-07-17,6040.00,6080.00,5920.00,5940.00,700,795.14
2009-07-16,6100.00,6140.00,5980.00,6040.00,3300,808.53
2009-07-15,6000.00,6080.00,5980.00,6020.00,3200,805.85
2009-07-14,5860.00,5960.00,5840.00,5900.00,1300,789.79
2009-07-13,5660.00,5780.00,5560.00,5740.00,1100,768.37
2009-07-10,5600.00,5700.00,5540.00,5680.00,3800,760.34
2009-07-09,5760.00,5820.00,5560.00,5620.00,3200,752.31
2009-07-08,5680.00,5800.00,5660.00,5740.00,3400,768.37
2009-07-07,5800.00,5880.00,5740.00,5740.00,2100,768.37
2009-07-06,5960.00,5960.00,5740.00,5760.00,2900,771.05
2009-07-03,6000.00,6060.00,5960.00,6000.00,3100,803.17
2009-07-02,6260.00,6280.00,6060.00,6080.00,400,813.88
2009-07-01,6260.00,6340.00,6200.00,6320.00,700,846.01
2009-06-30,6180.00,6360.00,6160.00,6220.00,9100,832.62
2009-06-29,5980.00,6140.00,5940.00,6140.00,700,821.91
2009-06-26,6160.00,6180.00,5940.00,5940.00,1600,795.14
2009-06-25,6220.00,6240.00,5960.00,6020.00,700,805.85
2009-06-24,6060.00,6220.00,6060.00,6220.00,1900,832.62
2009-06-23,6020.00,6120.00,5800.00,6060.00,2300,811.20
2009-06-22,6420.00,6440.00,6120.00,6120.00,1700,819.24
2009-06-19,6520.00,6520.00,6220.00,6380.00,1600,854.04
2009-06-18,6500.00,6640.00,6260.00,6420.00,1400,859.40
2009-06-17,6720.00,6760.00,6460.00,6520.00,3800,872.78
2009-06-16,6700.00,6900.00,6700.00,6800.00,700,910.26
2009-06-15,6900.00,6900.00,6700.00,6740.00,2700,902.23
2009-06-12,7020.00,7100.00,6920.00,6920.00,1700,926.33
2009-06-11,6980.00,7080.00,6940.00,7000.00,3400,937.04
2009-06-10,6740.00,7060.00,6740.00,7040.00,2400,942.39
2009-06-09,6520.00,6680.00,6420.00,6680.00,1900,894.20
2009-06-08,6420.00,6660.00,6420.00,6500.00,4900,870.10
2009-06-05,6520.00,6520.00,6520.00,6520.00,000,872.78
2009-06-04,6480.00,6560.00,6440.00,6520.00,1200,872.78
2009-06-03,6780.00,6780.00,6360.00,6480.00,3000,867.43
2009-06-02,6580.00,6780.00,6560.00,6740.00,2300,902.23
2009-06-01,6440.00,6440.00,6440.00,6440.00,000,862.07
2009-05-29,6560.00,6600.00,6260.00,6440.00,5100,862.07
2009-05-28,6440.00,6520.00,6300.00,6400.00,500,856.72
2009-05-27,6620.00,6620.00,6480.00,6500.00,700,870.10
2009-05-26,6640.00,6640.00,6320.00,6580.00,1000,880.81
2009-05-25,6860.00,6880.00,6660.00,6700.00,1500,896.88
2009-05-22,7040.00,7040.00,7040.00,7040.00,000,942.39
2009-05-21,7040.00,7040.00,7040.00,7040.00,000,942.39
2009-05-20,6640.00,7060.00,6640.00,7040.00,1700,942.39
2009-05-19,6540.00,6680.00,6480.00,6600.00,2800,883.49
2009-05-18,6180.00,6380.00,6160.00,6380.00,500,854.04
2009-05-15,6240.00,6340.00,6120.00,6340.00,700,848.69
2009-05-14,6200.00,6220.00,6040.00,6080.00,1100,813.88
2009-05-13,6340.00,6480.00,6140.00,6180.00,1500,827.27
2009-05-12,6460.00,6860.00,6300.00,6620.00,2600,886.17
2009-05-11,6960.00,6960.00,6380.00,6560.00,5800,878.14
2009-05-08,6880.00,6880.00,6880.00,6880.00,000,920.97
2009-05-07,7280.00,7280.00,6880.00,6880.00,3400,920.97
2009-05-06,7120.00,7260.00,7040.00,7160.00,6100,958.45
2009-05-05,6980.00,7400.00,6900.00,7140.00,2700,955.78
2009-05-04,6560.00,6880.00,6560.00,6880.00,1900,920.97
2009-05-01,6400.00,6440.00,6340.00,6440.00,1000,862.07
2009-04-30,6380.00,6640.00,6380.00,6520.00,5400,785.77
2009-04-29,6240.00,6260.00,5980.00,6260.00,2600,754.44
2009-04-28,6100.00,6220.00,6060.00,6180.00,700,744.80
2009-04-27,6180.00,6260.00,6100.00,6260.00,1400,754.44
2009-04-24,6240.00,6400.00,6120.00,6400.00,1100,771.31
2009-04-23,6140.00,6280.00,6040.00,6280.00,1300,756.85
2009-04-22,6060.00,6160.00,5980.00,6160.00,1200,742.38
2009-04-21,5940.00,6080.00,5840.00,6020.00,1300,725.51
2009-04-20,6440.00,6480.00,6020.00,6080.00,7000,732.74
2009-04-17,5840.00,6420.00,5800.00,6360.00,11700,766.49
2009-04-16,5600.00,5860.00,5600.00,5820.00,1700,701.41
2009-04-15,5400.00,5580.00,5400.00,5540.00,1900,667.66
2009-04-14,5440.00,5600.00,5360.00,5600.00,700,674.90
2009-04-13,5240.00,5240.00,5240.00,5240.00,000,631.51
2009-04-10,5240.00,5240.00,5240.00,5240.00,000,631.51
2009-04-09,5240.00,5240.00,5240.00,5240.00,000,631.51
2009-04-08,5200.00,5300.00,5100.00,5240.00,400,631.51
2009-04-07,5580.00,5580.00,5240.00,5300.00,2300,638.74
2009-04-06,5480.00,5620.00,5460.00,5580.00,4600,672.48
2009-04-03,5320.00,5520.00,5280.00,5420.00,2800,653.20
2009-04-02,5200.00,5340.00,5100.00,5320.00,3000,641.15
2009-04-01,4880.00,5100.00,4760.00,5100.00,3300,614.64
2009-03-31,4820.00,4980.00,4800.00,4860.00,900,585.71
2009-03-30,4860.00,4920.00,4780.00,4780.00,2200,576.07
2009-03-27,5280.00,5280.00,4920.00,4940.00,1100,595.35
2009-03-26,5060.00,5240.00,5060.00,5240.00,1100,631.51
2009-03-25,5120.00,5200.00,5040.00,5120.00,300,617.05
